id,lat,lon,type,fuel,state,country,status,capacity_tonnes,emfpm10,pm10_t_yr,emfpm25,pm25_t_yr,emfso2,so2_t_yr,emfnox,Nox_t_yr,source
BKI-111,29.47966227,74.10274034,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-112,29.47795787,74.10297147,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-113,29.4771268,74.10295534,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-114,29.47718784,74.10417547,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-115,25.84238186,84.05769926,FCBK,coal,Uttar Pradesh,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-116,29.55042321,74.28334053,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-117,29.55515608,74.28324916,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-120,29.55277086,74.28049178,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-122,29.46393628,74.03645365,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-127,29.55875208,74.2508831,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-128,29.44835265,74.14162589,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-129,29.44575145,74.14260952,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-130,29.44696754,74.14180864,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-131,29.4196792,73.99159567,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-132,29.41899368,73.99107429,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-144,29.38319178,74.29238476,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-150,29.45972648,74.11632378,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-151,29.46203188,74.11331378,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-152,29.46319091,74.1193504,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-155,29.55216293,74.26132968,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-159,29.54237907,74.19736708,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-160,29.54032252,74.19668983,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-161,29.54157617,74.19911933,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-167,29.45964223,74.00768523,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-169,29.34250201,74.22999382,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-170,29.49126912,74.19758562,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-177,29.55597967,74.28194093,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-180,29.54237404,74.26476715,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-183,29.54486468,74.25846581,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-184,26.23401657,81.08116629,FCBK,coal,Uttar Pradesh,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-185,26.1252704,81.10701076,FCBK,coal,Uttar Pradesh,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-186,26.24492459,81.30034917,FCBK,coal,Uttar Pradesh,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-187,29.54334772,74.27287031,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-188,29.55335389,74.26367475,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-197,29.45974698,74.11860379,FCBK,coal,Rajasthan,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-198,23.62348209,87.42884119,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-199,23.62473573,87.43100731,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-200,23.84053792,87.79979643,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-201,23.17118463,87.34189532,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-202,23.13513682,87.30563666,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-203,23.13490205,87.30782965,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-204,23.16552629,87.21533819,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
BKI-205,23.22221755,87.14205831,FCBK,coal,West Bengal,India,operating,"7,504.58",0.0097,72.7943775,0.0068,51.03111,0.0046,34.521045,0.0047,35.2715025,APAD
